no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
SCD5,0.027195714,2.402242113,2.718464619,0.17841049,1.875263637,0.060756463,FALSE,FALSE,,,RPS6KA2,0.004291577,0.737158102,0.588148369,-0.325793932,-2.56095707,0.010438425,TRUE,FALSE,,,TUFM,6.86E-05,0.202810205,0.115401723,0.813465484,3.498875647,0.000467224,TRUE,FALSE
C6orf62,0.027635445,0.070475288,0.12888645,0.870911229,4.059312048,4.92E-05,FALSE,FALSE,,,KRBOX4,0.004395133,0.148536601,0.086247558,-0.784262947,-3.054267414,0.002256109,TRUE,FALSE,,,RABAC1,7.73E-05,0.218929072,0.117257868,0.900778813,3.113800127,0.001846946,TRUE,FALSE
MAML2,0.027635445,2.041860341,2.364567428,0.21169209,4.328621777,1.50E-05,FALSE,FALSE,,,RPS7,0.004417529,0.125597284,0.080415236,-0.643264493,-3.153738038,0.001611937,TRUE,FALSE,,,CCT3,7.84E-05,0.206370903,0.110683151,0.89880395,3.720537276,0.000198799,TRUE,TRUE
FOS,0.027708332,0.057106939,0.024889376,-1.198135981,-2.32148252,0.020260816,FALSE,FALSE,,,FUS,0.004861118,0.489591721,0.37495447,-0.38486374,-2.885851628,0.003903561,TRUE,FALSE,,,POLR2J,7.98E-05,0.109809074,0.044027505,1.318520269,3.689236604,0.000224928,TRUE,TRUE
PDE8B,0.027994341,0.821552584,0.648389483,-0.341492229,-3.175818735,0.001494143,FALSE,FALSE,,,APOD,0.005074453,1.998529203,1.739186142,-0.200526304,-1.480875235,0.138639823,FALSE,FALSE,,,SYT1,9.21E-05,0.311473515,0.215586359,0.530843603,2.864429103,0.004177617,TRUE,FALSE
SVIL,0.028031037,0.09257465,0.05116337,-0.855505897,-3.657725486,0.000254463,FALSE,FALSE,,,SNX9,0.005074453,0.281819726,0.205224739,-0.457567948,-2.717296562,0.00658176,TRUE,FALSE,,,PON2,9.42E-05,0.382502038,0.254493318,0.587839661,4.415463332,1.01E-05,TRUE,TRUE
CES4A,0.033162923,0.077520821,0.038633863,-1.004717891,-3.493153243,0.000477352,FALSE,FALSE,,,SARAF,0.005074453,0.372283176,0.293584829,-0.342623001,-2.508110837,0.012137859,TRUE,FALSE,,,RPS25,9.80E-05,0.268393045,0.137987398,0.959810769,3.629964235,0.00028346,TRUE,FALSE
ITCH,0.034106132,0.335658824,0.269352068,-0.317502428,-2.581890434,0.009826078,FALSE,FALSE,,,YWHAH,0.005074453,0.086776199,0.05032145,-0.786125896,-2.981564681,0.002867795,TRUE,FALSE,,,DTX3,0.000103167,0.143165975,0.077183509,0.891324122,3.848446832,0.000118869,TRUE,TRUE
PPP1R13B,0.034442094,0.145960026,0.102147261,-0.514922799,-3.077376642,0.002088313,FALSE,FALSE,,,SRGAP3,0.005482613,0.598959021,0.471909334,-0.343947595,-1.80924127,0.070413529,TRUE,FALSE,,,LY6H,0.000106783,0.372962999,0.273388822,0.448078251,1.171898505,0.241237807,TRUE,FALSE
NFKBIA,0.035096944,0.093770278,0.171571818,0.871609987,4.941098917,7.77E-07,FALSE,FALSE,,,BCL2L14,0.005482613,0.118187266,0.075537834,-0.64580329,-2.409506465,0.015974113,TRUE,FALSE,,,CCDC85B,0.000107226,0.137984634,0.06592991,1.065502596,3.296808084,0.000977903,TRUE,FALSE
NR2C1,0.035251636,0.136373307,0.090532282,-0.591057068,-3.288641853,0.00100672,FALSE,FALSE,,,PRDX1,0.005851867,0.174621723,0.118914137,-0.554312804,-2.088484953,0.036754111,TRUE,FALSE,,,ALDOA,0.000110113,0.264913268,0.148471488,0.835334198,3.760980727,0.000169248,TRUE,TRUE
CATSPER2,0.036586214,0.176974258,0.1192353,-0.569728114,-2.543497344,0.010974889,FALSE,FALSE,,,ASIC4,0.005851867,0.367558275,0.287499438,-0.354413865,-1.970806536,0.048746009,TRUE,FALSE,,,FEZ1,0.000110672,0.152294235,0.100766189,0.595849695,3.350430806,0.00080686,TRUE,FALSE
CST3,0.036586214,1.503832244,1.342982439,-0.1632032,-0.641339176,0.521302341,FALSE,FALSE,,,ATP13A4,0.005851867,0.653580686,0.544156082,-0.264344829,-2.638057365,0.008338248,TRUE,FALSE,,,EIF1,0.000110672,0.344680959,0.21167658,0.703399947,3.080188045,0.002068699,TRUE,FALSE
TAF1,0.03670175,0.139676124,0.100037109,-0.481550165,-2.027583598,0.042602764,FALSE,FALSE,,,PPP3CC,0.005851867,0.295765968,0.217210687,-0.445360973,-2.627714233,0.00859607,TRUE,FALSE,,,RPL29,0.000112391,0.199235193,0.101068935,0.979132881,3.771347411,0.000162368,TRUE,TRUE
CCDC59,0.03685484,0.089399206,0.046084859,-0.95596918,-3.327795855,0.00087536,FALSE,FALSE,,,IP6K2,0.006150305,0.233195031,0.155899767,-0.580918275,-2.037527926,0.041597166,TRUE,FALSE,,,PLLP,0.000112391,0.958775624,0.729876056,0.393541737,4.561474564,5.08E-06,TRUE,TRUE
NOS1,0.039172839,0.399453401,0.312227837,-0.355428044,-2.901372432,0.00371532,FALSE,FALSE,,,DENND4C,0.006150305,0.311855292,0.22555089,-0.467423761,-2.452341394,0.014192993,TRUE,FALSE,,,FUS,0.000116375,0.495487887,0.373215374,0.408841373,2.92906733,0.003399808,TRUE,FALSE
ADAMTS17,0.039402966,0.882436875,0.730639249,-0.272333824,-2.38927655,0.01688159,FALSE,FALSE,,,SNCG,0.006478656,0.036565617,0.007924865,-2.206029489,-2.506776954,0.012183757,TRUE,FALSE,,,H3F3B,0.00012314,0.489848595,0.360832062,0.441008366,3.388779991,0.000702043,TRUE,FALSE
JUNB,0.039402966,0.03320754,0.012726471,-1.383678362,-3.272113493,0.001067467,FALSE,FALSE,,,CD163L1,0.006674207,0.090482316,0.157123636,0.796192467,3.142369229,0.001675866,TRUE,FALSE,,,BEX4,0.000137161,0.116220256,0.050809705,1.193685533,4.102466679,4.09E-05,TRUE,TRUE
FILIP1L,0.039498798,0.116660777,0.068823625,-0.761343807,-2.384625795,0.017096502,FALSE,FALSE,,,SCG5,0.006744957,0.203347835,0.136198265,-0.578241312,-1.713983291,0.086531795,TRUE,FALSE,,,ITM2B,0.000141708,0.728870431,0.520117904,0.486823673,4.545135521,5.49E-06,TRUE,TRUE
TRMT10B,0.039498798,0.202861113,0.147455104,-0.460216578,-2.265484221,0.023482981,FALSE,FALSE,,,MGST3,0.007745381,0.216640395,0.173548206,-0.319965825,-2.06717817,0.038717368,TRUE,FALSE,,,PNPLA8,0.000152721,0.161515509,0.075230318,1.102286609,3.263258385,0.001101391,TRUE,FALSE
RAB1A,0.039642175,0.254520459,0.196751289,-0.371408544,-2.932516985,0.003362265,FALSE,FALSE,,,ALDOA,0.007745381,0.199796803,0.149209654,-0.421192614,-2.429091922,0.015136694,TRUE,FALSE,,,BTF3,0.000155162,0.140110686,0.077024126,0.86318467,3.484088031,0.000493817,TRUE,FALSE
TAMM41,0.039642175,0.128180914,0.077263427,-0.730323885,-3.424152871,0.000616719,FALSE,FALSE,,,LEPR,0.007748869,0.077224913,0.037315381,-1.049295931,-4.007656625,6.13E-05,TRUE,TRUE,,,YBX1,0.000187398,0.141979791,0.064969136,1.127859173,3.328796386,0.000872221,TRUE,FALSE
ERBB2IP,0.043516286,0.351513666,0.294569732,-0.254971583,-2.549533054,0.010786729,FALSE,FALSE,,,SLC6A11,0.007748869,0.173715148,0.119987851,-0.533835233,-2.349795548,0.018783725,TRUE,FALSE,,,ITM2C,0.000187398,0.723317741,0.489841793,0.562313669,4.745784391,2.08E-06,TRUE,TRUE
PTPN9,0.043516286,0.20019165,0.144937479,-0.465951097,-2.95376935,0.003139185,FALSE,FALSE,,,GPC5,0.007884291,0.735242684,0.618519921,-0.249400462,-2.513755419,0.011945324,FALSE,FALSE,,,OAZ2,0.000187398,0.083158833,0.031157019,1.416312302,4.202143536,2.64E-05,TRUE,TRUE
PTPRG,0.044463506,2.262978572,2.078375565,-0.122766549,-3.0110096,0.002603806,FALSE,FALSE,,,COX4I1,0.007884291,0.224202663,0.134651194,-0.735576392,-2.26503783,0.023510358,TRUE,FALSE,,,DSCAM,0.000187398,8.570104453,9.661345798,-0.172911378,-6.535660628,6.33E-11,FALSE,FALSE
MTRNR2L8,0.044666787,0.00588087,0.042084887,2.839200819,2.657365611,0.007875398,FALSE,FALSE,,,TIMP4,0.0079028,0.071645755,0.038880514,-0.881833935,-3.193075731,0.00140766,TRUE,FALSE,,,LINGO1,0.000194217,1.014448195,1.542005627,-0.604112837,-0.489850983,0.624239351,TRUE,FALSE
MAX,0.044666787,0.141824758,0.122200758,-0.214856165,-0.647403631,0.517370746,FALSE,FALSE,,,HINT1,0.008073631,0.14985176,0.074191234,-1.014215398,-2.202160672,0.027653961,TRUE,FALSE,,,CALM3,0.000203721,0.166840727,0.093281493,0.838808715,3.86598058,0.000110644,TRUE,TRUE
OLIG2,0.044666787,0.531552637,0.730074886,0.457831893,3.360506586,0.000777997,FALSE,FALSE,,,TMSB10,0.008125159,0.120027695,0.070034011,-0.7772397,-2.543405028,0.01097779,TRUE,FALSE,,,NKAIN4,0.000216107,0.42394232,0.27908197,0.603179065,2.227681137,0.025901786,TRUE,FALSE
PGM1,0.045225653,0.128121239,0.08893595,-0.526671038,-3.137283682,0.001705211,FALSE,FALSE,,,SPCS1,0.008125159,0.143675791,0.097905469,-0.55335564,-2.048164481,0.040543885,TRUE,FALSE,,,NKAIN2,0.000218907,0.148565029,0.09206824,0.690319086,3.856308201,0.000115112,TRUE,TRUE
NECAB1,0.045225653,0.047837041,0.030155436,-0.665710043,-2.810948996,0.004939562,FALSE,FALSE,,,PDE8B,0.008125159,0.807538956,0.632406479,-0.352679709,-2.8400352,0.004510856,TRUE,FALSE,,,CRLF3,0.000218907,0.344819483,0.233425302,0.562880344,2.864487466,0.004176847,TRUE,FALSE
RNF135,0.045225653,0.010698267,0.026699297,1.319424631,3.594987234,0.000324407,FALSE,FALSE,,,CCNG1,0.008547566,0.038192452,0.010323389,-1.887370874,-3.102430648,0.001919385,TRUE,FALSE,,,RNF216,0.000225454,0.292829254,0.183143725,0.677083417,3.8194367,0.000133757,TRUE,TRUE
VAV1,0.045225653,0.016140421,0.002585639,-2.642085501,-3.031888528,0.002430289,FALSE,FALSE,,,DOCK5,0.008581939,0.794280889,0.694973153,-0.192692045,-1.69122138,0.090794529,FALSE,FALSE,,,TMEM59,0.000246105,0.281126445,0.186668303,0.5907422,3.174500236,0.001500948,TRUE,FALSE
C20orf194,0.045801653,0.550463083,0.445290472,-0.30589907,-1.842203145,0.065445441,FALSE,FALSE,,,ENO1,0.0090926,0.292630477,0.280946201,-0.058786144,-2.05898074,0.039496084,FALSE,FALSE,,,B2M,0.000261881,0.577863158,0.388537897,0.572672569,4.623089996,3.78E-06,TRUE,TRUE
RANBP1,0.045801653,0.067690097,0.031682541,-1.095256717,-2.74125303,0.006120535,FALSE,FALSE,,,BRINP3,0.00928852,1.901877321,2.327440017,0.291319798,2.452576105,0.014183737,TRUE,FALSE,,,GABARAPL2,0.000266307,0.169880025,0.099216171,0.775869035,3.267699077,0.001084256,TRUE,FALSE
CCNG1,0.046736021,0.038849796,0.016401739,-1.244058229,-3.104254912,0.001907589,FALSE,FALSE,,,TNIK,0.00928852,1.214001326,1.047198958,-0.21323443,-1.932636927,0.05328094,FALSE,FALSE,,,COX5A,0.000310272,0.108594078,0.059090785,0.877940363,3.241706144,0.001188165,TRUE,FALSE
SFXN4,0.046736021,0.156928564,0.111626548,-0.491427797,-2.594119221,0.00948336,FALSE,FALSE,,,FILIP1L,0.009534272,0.114678939,0.062704495,-0.870959695,-2.281191043,0.022537145,TRUE,FALSE,,,PSMA7,0.000310272,0.171166343,0.077668671,1.139994368,2.644805394,0.008173791,TRUE,FALSE
SUSD4,0.049136997,0.315901993,0.259566832,-0.283370993,-2.757490941,0.005824683,FALSE,FALSE,,,SCD5,0.009602586,2.361248588,2.74194599,0.21565022,2.891144774,0.003838413,FALSE,FALSE,,,TCEB2,0.000312243,0.123795912,0.066324977,0.900339506,3.439794633,0.000582156,TRUE,FALSE
STEAP2,0.049136997,0.085398563,0.042262607,-1.014830029,-3.026326625,0.002475447,FALSE,FALSE,,,TUBB2B,0.009602586,0.27346878,0.176062984,-0.635284518,-2.769936269,0.005606726,TRUE,FALSE,,,GPNMB,0.000320159,1.026315913,0.680809516,0.592151772,2.752295701,0.005917906,TRUE,FALSE
CRISPLD2,0.049136997,0.58985168,0.454495151,-0.376087329,-1.737843554,0.082238384,FALSE,FALSE,,,FARS2,0.009602586,0.464710236,0.36244858,-0.358555086,-2.52380631,0.011609187,TRUE,FALSE,,,LHFPL3,0.000346235,6.936076056,8.12659934,-0.22853205,-4.53097265,5.87E-06,FALSE,FALSE
GPC5,0.049310724,0.747982926,0.667889116,-0.163396735,-2.520530891,0.011717795,FALSE,FALSE,,,SORBS1,0.009602586,0.598443694,0.433789224,-0.464221301,-2.896927495,0.003768368,TRUE,FALSE,,,BEX1,0.000346235,0.208084598,0.135701256,0.616736114,3.229503202,0.001240055,TRUE,FALSE
KAT2B,0.051447209,2.079012665,1.867930467,-0.154457795,-3.008368344,0.002626546,FALSE,FALSE,,,FMNL3,0.009602586,0.28911549,0.232253822,-0.315943567,-2.199689972,0.027828899,TRUE,FALSE,,,BCL2L14,0.000346235,0.140239311,0.075141993,0.900199541,2.944672839,0.003232963,TRUE,FALSE
HIST1H2AC,0.051500191,0.02078403,0.059217867,1.510557147,3.483413128,0.000495064,FALSE,FALSE,,,XYLT1,0.009602586,3.327980589,3.010758312,-0.144520118,-2.991348346,0.002777485,FALSE,FALSE,,,RAB3A,0.000346235,0.058007922,0.021399225,1.438691406,2.750356513,0.005953046,TRUE,FALSE
MAPK8,0.051500191,0.554077355,0.442156993,-0.325528698,-3.80507367,0.000141762,FALSE,FALSE,,,HLA-B,0.010175844,0.228495379,0.154299515,-0.566431465,-0.579298569,0.562387731,FALSE,FALSE,,,ARL4A,0.000354616,0.162587707,0.085446405,0.928126485,2.337893017,0.019392799,TRUE,FALSE
C14orf159,0.051500191,0.146747309,0.084422838,-0.797628821,-2.823292112,0.004753324,FALSE,FALSE,,,CREM,0.010175844,0.477658899,0.386171537,-0.30673891,-2.68088424,0.007342791,FALSE,FALSE,,,PBX3,0.000374085,0.377636486,0.215171534,0.811510933,2.783988452,0.005369495,TRUE,FALSE
UTRN,0.052720179,0.101648721,0.071037172,-0.516946011,-2.501628442,0.012362359,FALSE,FALSE,,,ITCH,0.010342716,0.329938202,0.265960184,-0.310985553,-2.044305016,0.040923424,FALSE,FALSE,,,PSMC4,0.000384872,0.086153564,0.03071118,1.488146529,2.810966037,0.0049393,TRUE,FALSE
ELP3,0.053998372,0.1536404,0.117953975,-0.38133359,-2.653937816,0.007955849,FALSE,FALSE,,,RAB1A,0.011041242,0.250165286,0.184336433,-0.440540368,-2.850477005,0.004365371,FALSE,FALSE,,,GGT1,0.000403904,0.024003412,0.007207934,1.735581715,2.860431073,0.004230655,TRUE,FALSE
RAPH1,0.055163537,0.335003311,0.260654477,-0.362036713,-2.499728999,0.012428834,FALSE,FALSE,,,CHCHD2,0.011041242,0.139419314,0.089634682,-0.637301471,-2.714376128,0.006640073,FALSE,FALSE,,,BEX2,0.000432501,0.154169695,0.086981222,0.825743327,2.626915042,0.008616284,TRUE,FALSE
MED12L,0.055163537,0.403679327,0.31854647,-0.341705859,-3.061371888,0.002203253,FALSE,FALSE,,,CACNB2,0.011041242,0.323974422,0.249289599,-0.378057223,-1.329530264,0.183673088,FALSE,FALSE,,,NEU4,0.000472167,0.331090035,0.272970378,0.278479189,3.308044117,0.0009395,TRUE,FALSE
NUDT2,0.055163537,0.046896696,0.019831261,-1.241709887,-3.155271793,0.001603487,FALSE,FALSE,,,HERC6,0.011376185,0.179086579,0.10223448,-0.808775381,-2.336256191,0.019477893,FALSE,FALSE,,,C9orf16,0.000472167,0.092139702,0.045760463,1.009721263,2.257953019,0.023948589,TRUE,FALSE
TASP1,0.055163537,0.128422357,0.095416126,-0.428591369,-3.404149851,0.000663703,FALSE,FALSE,,,ITGA8,0.011712699,0.910953081,0.713685896,-0.352087487,-0.482868082,0.629189406,FALSE,FALSE,,,WDR37,0.000472167,0.188128353,0.096332138,0.965628209,2.376997904,0.017454187,TRUE,FALSE
TMSB4X,0.055731104,0.150294958,0.085128556,-0.820081541,-1.524461695,0.127393419,FALSE,FALSE,,,MT1M,0.011976881,0.05330872,0.103402978,0.955834289,4.934499368,8.04E-07,FALSE,FALSE,,,CACYBP,0.000479798,0.078951921,0.035712466,1.144546599,2.867089359,0.00414266,TRUE,FALSE
CAMK1D,0.055731104,0.430120526,0.367245357,-0.227996729,-1.938782033,0.052527885,FALSE,FALSE,,,XRRA1,0.012000661,0.209977369,0.151908681,-0.467029524,-2.751368813,0.005934679,FALSE,FALSE,,,TPT1,0.000481289,0.197605388,0.099401928,0.991276549,3.831519871,0.000127354,TRUE,TRUE
CRHR1,0.055731104,0.128958668,0.088393661,-0.544893939,-2.247242117,0.024624558,FALSE,FALSE,,,SFXN4,0.012000661,0.154247082,0.1067599,-0.530873336,-2.125203824,0.033569609,FALSE,FALSE,,,SNX3,0.000491887,0.206805914,0.129318037,0.677353928,3.584105923,0.000338235,TRUE,FALSE
SFXN5,0.055963524,0.103887978,0.063469197,-0.710900213,-2.341172995,0.019223258,FALSE,FALSE,,,LRRC75A,0.012081391,0.042860125,0.017576381,-1.285997987,-2.722389611,0.006481168,FALSE,FALSE,,,SRSF7,0.000534234,0.251271526,0.145871322,0.784550913,3.176255001,0.001491897,TRUE,FALSE
B2M,0.055963524,0.618021685,0.460147327,-0.425561613,-1.079339433,0.28043644,FALSE,FALSE,,,OCIAD1,0.012586232,0.254569202,0.191340657,-0.411914432,-2.93189416,0.003369015,FALSE,FALSE,,,COX5B,0.000537575,0.189720366,0.117749695,0.68815123,2.849211358,0.004382775,TRUE,FALSE
CXXC1,0.055963524,0.025992406,0.050367155,0.954393095,3.926759788,8.61E-05,FALSE,FALSE,,,LAPTM4A,0.012638972,0.135036773,0.083069368,-0.700963846,-2.534829471,0.011250208,FALSE,FALSE,,,DCTN2,0.000577456,0.124426414,0.081696364,0.606949006,3.554144021,0.000379211,TRUE,FALSE
CLIP3,0.055963524,0.11922819,0.166717742,0.483682257,3.296517131,0.000978916,FALSE,FALSE,,,ANKUB1,0.012762489,0.097226848,0.054502881,-0.835022259,-2.63377089,0.008444245,FALSE,FALSE,,,RAPH1,0.000582995,0.322849231,0.222119423,0.539525035,2.514406063,0.011923306,TRUE,FALSE
TIMP3,0.055963524,0.411707872,0.292297091,-0.494185561,-3.138019922,0.001700933,FALSE,FALSE,,,RPL10,0.012762489,0.271076496,0.213073055,-0.347351868,-1.848363696,0.064549747,FALSE,FALSE,,,RPL37A,0.000582995,0.209823678,0.123182387,0.768381503,2.899008522,0.003743447,TRUE,FALSE
C9orf3,0.056911294,0.44128992,0.354466503,-0.316077492,-1.911721085,0.055911978,FALSE,FALSE,,,PTPDC1,0.012762489,0.073274473,0.03264373,-1.166504753,-3.158948695,0.001583394,FALSE,FALSE,,,RPL14,0.000591016,0.165149827,0.098028746,0.752498688,2.693539915,0.007069768,TRUE,FALSE
TVP23B,0.057115605,0.050161612,0.022817165,-1.136464181,-3.040874696,0.00235892,FALSE,FALSE,,,YIF1A,0.012762489,0.076458083,0.042201229,-0.857384022,-2.848600283,0.004391201,FALSE,FALSE,,,ZNF565,0.000630623,0.283822044,0.189172118,0.585287174,3.320571639,0.000898333,TRUE,FALSE
SNCAIP,0.058159364,0.056006252,0.028160137,-0.991933539,-4.099757432,4.14E-05,FALSE,FALSE,,,TTC6,0.012762489,0.119846841,0.070517753,-0.765133475,-2.475077517,0.013320726,FALSE,FALSE,,,UCHL1,0.000677286,0.296904816,0.184781372,0.684181169,2.180771399,0.029200329,TRUE,FALSE
GPM6B,0.058159364,1.413572664,1.660802367,0.232534359,2.916496825,0.003539863,FALSE,FALSE,,,TAF1,0.012985,0.137288397,0.0952035,-0.528123179,-2.194885191,0.028171834,FALSE,FALSE,,,HSPB1,0.000685157,0.173273922,0.094677629,0.871959055,4.209250654,2.56E-05,TRUE,TRUE
SRPK3,0.058316519,0.000562001,0.011564119,4.3629387,NA,NA,FALSE,FALSE,,,PDXDC1,0.013012479,0.540381373,0.421884568,-0.357129627,-2.11509018,0.034422262,FALSE,FALSE,,,ATP6V1G1,0.000685157,0.153741093,0.088534265,0.796194997,3.723467505,0.000196505,TRUE,TRUE
ARL17A,0.058316519,0.087425472,0.121157612,0.470759474,1.543085437,0.122810048,FALSE,FALSE,,,MDH1,0.013051671,0.137668252,0.090391112,-0.606943074,-2.569806766,0.010175526,FALSE,FALSE,,,RPL13A,0.000693013,0.346282511,0.241176675,0.521859143,3.744636502,0.000180655,TRUE,TRUE
DOCK1,0.06043625,1.025120872,0.944483603,-0.118196372,-2.066374494,0.038793132,FALSE,FALSE,,,CD9,0.013077412,0.158902923,0.112981514,-0.492058921,-1.36218185,0.173140502,FALSE,FALSE,,,CD59,0.00069623,0.22470878,0.168187018,0.417990146,3.23535544,0.001214914,TRUE,FALSE
MACF1,0.064003226,1.540011149,1.388824692,-0.149076293,-1.578997923,0.114336534,FALSE,FALSE,,,TASP1,0.013560375,0.126234125,0.092289402,-0.451865077,-2.928477947,0.00340626,FALSE,FALSE,,,LAMTOR1,0.00069623,0.142951074,0.083257149,0.779875402,3.617231821,0.000297771,TRUE,FALSE
MFSD11,0.064659652,0.202790025,0.142368417,-0.510357555,-3.238520587,0.001201513,FALSE,FALSE,,,ZNF146,0.013560375,0.111391092,0.072333767,-0.622892671,-3.02526429,0.00248416,FALSE,FALSE,,,VDAC1,0.000716427,0.159656541,0.078543286,1.023411801,3.117930189,0.001821259,TRUE,FALSE
IP6K2,0.064992319,0.237188884,0.1710558,-0.471569379,-1.922906518,0.054491791,FALSE,FALSE,,,NECAB1,0.014339978,0.047025124,0.02595265,-0.857549921,-2.878961115,0.003989875,FALSE,FALSE,,,PSMB5,0.000728845,0.118236729,0.061992188,0.931519939,3.073675123,0.002114395,TRUE,FALSE
PLAA,0.064992319,0.086137112,0.050041982,-0.783496016,-2.907048037,0.003648572,FALSE,FALSE,,,ITM2B,0.014339978,0.640778512,0.522752761,-0.293696991,-2.199609777,0.027834593,FALSE,FALSE,,,NDUFB4,0.000808806,0.118404609,0.053250398,1.152861028,3.890034049,0.00010023,TRUE,TRUE
STIM1,0.064992319,0.219286165,0.160297416,-0.452063629,-2.963491471,0.003041705,FALSE,FALSE,,,SUSD4,0.014360843,0.310533687,0.251576434,-0.303752998,-2.290416227,0.0219972,FALSE,FALSE,,,POLE2,0.000818994,0.115869071,0.05005498,1.210909993,2.784505821,0.005360936,TRUE,FALSE
CSGALNACT2,0.064992319,0.131184172,0.092186528,-0.508965834,-2.325028563,0.020070433,FALSE,FALSE,,,TMEM59,0.014578177,0.249475524,0.187619391,-0.411089341,-1.983445626,0.047317675,FALSE,FALSE,,,REEP5,0.000821884,0.156191577,0.091859471,0.765816269,2.512739692,0.011979769,TRUE,FALSE
SNRPG,0.065687424,0.037623755,0.072313236,0.942615886,3.788203711,0.00015174,FALSE,FALSE,,,SRSF7,0.014583513,0.206998229,0.146650922,-0.49723229,-2.576995359,0.009966329,FALSE,FALSE,,,RAB11A,0.00082362,0.461952388,0.322439447,0.518715913,2.740790743,0.006129153,TRUE,FALSE
HMGN4,0.065687424,0.039838785,0.024206556,-0.718775835,-2.70431205,0.006844598,FALSE,FALSE,,,TM2D1,0.014649585,0.125209351,0.076065637,-0.719025556,-2.702492567,0.006882172,FALSE,FALSE,,,PTGDS,0.000897835,0.529967096,0.351542479,0.592203762,3.915015003,9.04E-05,TRUE,TRUE
APBA2,0.065687424,0.432712028,0.357148732,-0.276882223,-2.614240257,0.008942613,FALSE,FALSE,,,RPL29,0.015463094,0.154650532,0.101618437,-0.605849628,-2.348949654,0.018826452,FALSE,FALSE,,,RPL15,0.000911956,0.290241942,0.204183614,0.507388923,2.539859409,0.011089704,TRUE,FALSE
TRIM23,0.067038078,0.056391815,0.10492834,0.89584669,3.724119253,0.000195998,FALSE,FALSE,,,HLA-C,0.015463094,0.247086522,0.165385855,-0.579180469,-1.092148624,0.27476778,FALSE,FALSE,,,TUBA1B,0.000922769,0.212775621,0.127216745,0.742044282,4.531811723,5.85E-06,TRUE,TRUE
SPG11,0.069451963,0.264894755,0.209171238,-0.340734791,-2.87324639,0.004062771,FALSE,FALSE,,,FNDC4,0.015476182,0.061070872,0.028192553,-1.115170327,-2.914019867,0.003568072,FALSE,FALSE,,,PGRMC1,0.000963,0.36824,0.258589483,0.509982746,3.831483275,0.000127373,TRUE,TRUE
UBE2E1,0.070450854,0.255154128,0.203099873,-0.329179642,-1.919471239,0.054924723,FALSE,FALSE,,,SVIL,0.015644837,0.090999275,0.045661448,-0.994878435,-3.04520002,0.002325256,FALSE,FALSE,,,LRRN1,0.000992365,0.89938276,0.736206323,0.288825089,3.752554731,0.000175042,TRUE,TRUE
LEPR,0.071433145,0.078568545,0.048127288,-0.70709671,-3.712508198,0.000205215,FALSE,FALSE,,,ARL17A,0.016291191,0.085934097,0.129620971,0.592996577,1.721307467,0.085195045,FALSE,FALSE,,,TTC6,0.000999698,0.145505383,0.070167747,1.05219258,2.586896623,0.009684464,TRUE,FALSE
TNK2,0.071433145,0.790427417,0.951528133,0.267613324,1.737220676,0.082348227,FALSE,FALSE,,,RGS7,0.016466942,1.660457956,1.448930611,-0.196592687,-2.723379193,0.006461784,FALSE,FALSE,,,TMEM160,0.001118713,0.121168093,0.052807676,1.19819029,4.111046782,3.94E-05,TRUE,TRUE
DENND4C,0.071433145,0.31727699,0.242281301,-0.389059836,-2.262001568,0.023697306,FALSE,FALSE,,,PTPRZ1,0.016796721,4.374830349,4.937356867,0.174511853,2.480621998,0.013115337,FALSE,FALSE,,,TMED7-TICAM2,0.0011567,0.070516471,0.016843998,2.06572563,3.347380857,0.00081579,TRUE,FALSE
HSD17B12,0.071433145,0.412268913,0.355417846,-0.214069557,-1.85231761,0.063980228,FALSE,FALSE,,,UQCRH,0.016829593,0.120945656,0.075532175,-0.679195723,-2.383766534,0.01713647,FALSE,FALSE,,,STMN1,0.00117025,0.195207851,0.122947792,0.66696525,2.391792223,0.016766331,TRUE,FALSE
RFX4,0.071433145,0.233077062,0.195874344,-0.250878584,-2.14968172,0.031580399,FALSE,FALSE,,,PCSK7,0.017331093,0.244222403,0.172160134,-0.504444447,-1.616673721,0.105948729,FALSE,FALSE,,,PIN1,0.001170786,0.109664903,0.053786236,1.027792947,3.669347422,0.00024317,TRUE,FALSE
UNC79,0.071433145,0.820834114,0.69034324,-0.249776841,-2.108380161,0.034998119,FALSE,FALSE,,,CAMK1D,0.017331093,0.422770126,0.357664259,-0.241267479,-2.09676775,0.03601414,FALSE,FALSE,,,MRPS34,0.001176335,0.088028275,0.051740065,0.76668514,3.91252131,9.13E-05,TRUE,TRUE
