no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
DIS3L2,0.707147868,0.076716082,0.099964481,0.381886533,1.281787777,0.199917103,FALSE,FALSE,,,MED12,0.81404142,0.007556188,0.017323456,1.196996218,NA,NA,FALSE,FALSE,,,ZSWIM3,0.798839783,0.013531159,0.009708043,0.479033006,0.871876675,0.38327566,FALSE,FALSE
BTD,0.707147868,0.005468548,0.009198608,0.75025778,NA,NA,FALSE,FALSE,,,ARMCX6,0.81404142,0.009142227,0.014185996,0.633849908,1.644460382,0.100081141,FALSE,FALSE,,,PLTP,0.798839783,0.024430989,0.021890802,0.158387449,-0.57154471,0.567630462,FALSE,FALSE
SLC12A2,0.707147868,0.024041987,0.013378772,-0.845610411,-1.444562144,0.148580913,FALSE,FALSE,,,GPRASP1,0.81404142,0.0140361,0.009179254,-0.612693303,-1.100387301,0.271163409,FALSE,FALSE,,,FAM217B,0.798839783,0.033414969,0.022965724,0.541012283,1.062827277,0.287860287,FALSE,FALSE
COL23A1,0.707147868,0.006929973,0.012804522,0.885731857,1.429387319,0.152892941,FALSE,FALSE,,,TCEAL1,0.81404142,0.019175108,0.009281253,-1.04684321,-0.689245708,0.490668657,FALSE,FALSE,,,TAF4,0.798839783,0.02490177,0.017984831,0.469467639,1.113288454,0.265584564,FALSE,FALSE
CUL7,0.707147868,0.005694213,0.009523602,0.742010812,NA,NA,FALSE,FALSE,,,IL13RA1,0.81404142,0.139887378,0.165247881,0.240365976,1.576669596,0.11487157,FALSE,FALSE,,,SLC17A9,0.798839783,0.036607271,0.020671783,0.824467399,0.857505409,0.391165627,FALSE,FALSE
MAP3K5,0.707147868,0.363771209,0.397414741,0.127614023,0.483303992,0.628879906,FALSE,FALSE,,,OCRL,0.81404142,0.020043453,0.029212879,0.543473473,1.505784631,0.13212247,FALSE,FALSE,,,ARFRP1,0.798839783,0.015131995,0.009993837,0.598491663,1.199563326,0.230308977,FALSE,FALSE
ARAF,0.707147868,0.006356956,0.011851653,0.898680264,0.2070776,0.835949255,FALSE,FALSE,,,ENOX2,0.81404142,0.063824671,0.091384109,0.517829109,1.709644612,0.087331611,FALSE,FALSE,,,ZBTB46,0.798839783,0.062575726,0.055986652,0.160520229,0.871959742,0.38323034,FALSE,FALSE
FBXW5,0.707147868,0.028860732,0.020503306,-0.49325138,-0.829662925,0.406729389,FALSE,FALSE,,,MOSPD1,0.81404142,0.008060237,0.002238954,-1.847997052,NA,NA,FALSE,FALSE,,,ARID3A,0.798839783,0.087382473,0.133129157,-0.607410738,-2.095343553,0.036140463,FALSE,FALSE
MTRNR2L8,0.707147868,0.007130027,0.013424833,0.912924601,NA,NA,FALSE,FALSE,,,EMD,0.81404142,0.006921317,0.013926524,1.00871685,NA,NA,FALSE,FALSE,,,TNFAIP8L1,0.798839783,0.018092865,0.013318469,0.441992567,1.013280355,0.310926268,FALSE,FALSE
SPCS2,0.707147868,0.066126155,0.045926081,-0.525907352,-1.628836505,0.103347634,FALSE,FALSE,,,GDI1,0.81404142,0.055264741,0.058059627,0.071175975,1.148127573,0.250915903,FALSE,FALSE,,,ARRDC5,0.798839783,0.028776343,0.01150311,1.322859256,1.397732504,0.16219341,FALSE,FALSE
STT3A,0.707147868,0.015613267,0.02437784,0.642797878,0.86945384,0.384598946,FALSE,FALSE,,,VBP1,0.81404142,0.009411534,0.004914777,-0.937304107,-0.493494088,0.621663516,FALSE,FALSE,,,KDM4B,0.798839783,0.064888835,0.098847063,-0.607227843,-0.866730429,0.386089729,FALSE,FALSE
AIFM2,0.707147868,0.005355503,0.010209999,0.930888608,NA,NA,FALSE,FALSE,,,INTS10,0.81404142,0.121930374,0.120770504,-0.013789417,-0.72627231,0.467671851,FALSE,FALSE,,,RFX2,0.798839783,0.016979301,0.01363291,0.316683553,0.945231537,0.344540682,FALSE,FALSE
NSMCE4A,0.707147868,0.007799081,0.01242409,0.671764081,0.528188566,0.597368464,FALSE,FALSE,,,DOK2,0.81404142,0.01340573,0.004643097,-1.529690472,-1.916330062,0.055323097,FALSE,FALSE,,,STXBP2,0.798839783,0.013090793,0.025118797,-0.940214887,0.215972685,0.829009039,FALSE,FALSE
FOS,0.707147868,0.095401647,0.087341607,-0.127345097,-1.77799634,0.075404456,FALSE,FALSE,,,PPP3CC,0.81404142,0.119255684,0.092098919,-0.372801898,-1.204515814,0.228390274,FALSE,FALSE,,,ZNF317,0.798839783,0.007853408,0.015972463,-1.024196157,0.277402006,0.781471442,FALSE,FALSE
SQRDL,0.707147868,0.009115722,0.014788328,0.698030086,0.246350916,0.805410599,FALSE,FALSE,,,NRG1,0.81404142,0.019941131,0.018102197,-0.139582445,-1.136032735,0.255942864,FALSE,FALSE,,,ZNF561,0.798839783,0.017892693,0.011803171,0.60019603,0.799191189,0.42417956,FALSE,FALSE
NME4,0.707147868,0.008577475,0.021292092,1.311692784,-1.062034647,0.288219957,FALSE,FALSE,,,RPL7,0.81404142,0.103666915,0.074270656,-0.481091307,-0.963507369,0.335292968,FALSE,FALSE,,,TYK2,0.798839783,0.021446202,0.04817098,-1.167442081,-0.812470939,0.416521455,FALSE,FALSE
ZC3H7A,0.707147868,0.046032803,0.05204808,0.17718264,0.94153765,0.346429405,FALSE,FALSE,,,POP1,0.81404142,0.008479672,0.003229025,-1.392909892,NA,NA,FALSE,FALSE,,,CDC37,0.798839783,0.058634459,0.101272792,-0.788425961,-1.53696136,0.124302772,FALSE,FALSE
NOB1,0.707147868,0.006128323,0.008820781,0.525414087,NA,NA,FALSE,FALSE,,,VPS13B,0.81404142,0.292786043,0.246909623,-0.245863718,-0.442089005,0.6584248,FALSE,FALSE,,,PDE4A,0.798839783,0.041239121,0.025620256,0.686728708,1.378494539,0.168050653,FALSE,FALSE
LGALS3BP,0.707147868,0.006479463,0.01084219,0.742710007,-0.583831708,0.559333543,FALSE,FALSE,,,AZIN1,0.81404142,0.03561343,0.028711053,-0.310815177,-0.693513089,0.487987615,FALSE,FALSE,,,SLC44A2,0.798839783,0.025097365,0.040278213,-0.682463766,-1.180224176,0.237911066,FALSE,FALSE
PCSK2,0.707147868,0.008300106,0.012522446,0.593314751,0.939023908,0.347718469,FALSE,FALSE,,,BAALC,0.81404142,0.011494458,0.004108505,-1.484253117,NA,NA,FALSE,FALSE,,,TRMT1,0.798839783,0.120963239,0.097971382,0.304136384,1.268426866,0.204645552,FALSE,FALSE
SLC8A2,0.707147868,0.005120376,0.007857682,0.617853866,NA,NA,FALSE,FALSE,,,MED30,0.81404142,0.007984253,0.005152573,-0.631864559,NA,NA,FALSE,FALSE,,,CC2D1A,0.798839783,0.012141756,0.032937178,-1.439739839,0.349151469,0.726975598,FALSE,FALSE
CCDC134,0.707147868,0.005846655,0.011865047,1.02103441,1.216986801,0.223609238,FALSE,FALSE,,,NSMCE2,0.81404142,0.269740739,0.257506046,-0.066967124,-1.428536257,0.153137566,FALSE,FALSE,,,ADGRL1,0.798839783,0.01119968,0.016875871,-0.591504387,-0.965496393,0.334296242,FALSE,FALSE
P4HTM,0.707210075,0.00903673,0.014956886,0.726937046,1.57089091,0.11620799,FALSE,FALSE,,,ZFAT,0.81404142,0.025981431,0.018933551,-0.456535847,-1.129153121,0.258833246,FALSE,FALSE,,,RAB3A,0.798839783,0.020139385,0.009543761,1.077389824,-0.085293236,0.932028269,FALSE,FALSE
EYS,0.707210075,0.00610595,0.011444341,0.906346841,0.974565905,0.329775633,FALSE,FALSE,,,KHDRBS3,0.81404142,0.227568737,0.254275921,0.160092474,0.375203845,0.707508871,FALSE,FALSE,,,JUND,0.798839783,0.042701247,0.014740866,1.534456871,0.792675796,0.427966735,FALSE,FALSE
RNF113A,0.707522089,0.008343726,0.012602504,0.594946701,0.404699593,0.685698342,FALSE,FALSE,,,SCRIB,0.81404142,0.004616021,0.013989511,1.599623746,-0.226565151,0.820761893,FALSE,FALSE,,,ZNF90,0.798839783,0.143837326,0.128456803,0.163154812,-0.672076182,0.501535199,FALSE,FALSE
TRAPPC3,0.708698829,0.024911467,0.018196784,-0.453126437,-1.301647052,0.193037068,FALSE,FALSE,,,PDCD1LG2,0.81404142,0.025655317,0.017991423,-0.511948554,-0.777574078,0.436820147,FALSE,FALSE,,,ZNF66,0.798839783,0.005025386,0.017518144,-1.801543722,-1.309185558,0.190471503,FALSE,FALSE
PDK3,0.708698829,0.090327933,0.061879538,-0.545709761,-1.32774274,0.184263109,FALSE,FALSE,,,RRAGA,0.81404142,0.017798935,0.011409734,-0.641525688,-0.60097488,0.547856717,FALSE,FALSE,,,ZNF675,0.798839783,0.023811665,0.015015358,0.665229589,0.706077807,0.480139752,FALSE,FALSE
MTFR1L,0.708771227,0.008693435,0.013066969,0.587926252,1.453868379,0.145982801,FALSE,FALSE,,,CDKN2A,0.81404142,0.018940898,0.037361253,0.980038083,0.789764235,0.42966547,FALSE,FALSE,,,C19orf12,0.798839783,0.034128259,0.026547284,0.362402563,0.82404493,0.409914029,FALSE,FALSE
ADAMTS15,0.708771227,0.006196422,0.006767139,0.127110822,NA,NA,FALSE,FALSE,,,NDUFB6,0.81404142,0.021407269,0.017607331,-0.281924565,-0.984393633,0.324922007,FALSE,FALSE,,,CEBPG,0.798839783,0.013149331,0.007946625,0.72657519,0.52405372,0.600241176,FALSE,FALSE
PRPF38A,0.709086765,0.008729088,0.013219664,0.59878263,1.291376163,0.196573272,FALSE,FALSE,,,PRSS3,0.81404142,0.005622243,0.008143852,0.534565702,NA,NA,FALSE,FALSE,,,ZNF565,0.798839783,0.059532717,0.050765252,0.229841396,0.814436939,0.415394684,FALSE,FALSE
IFI44,0.709086765,0.046314675,0.03178745,-0.543012123,-0.807700129,0.41926323,FALSE,FALSE,,,GKAP1,0.81404142,0.022123975,0.014821322,-0.577936468,-1.475307351,0.140129931,FALSE,FALSE,,,RABAC1,0.798839783,0.045347849,0.03318832,0.45035852,0.921077263,0.35701009,FALSE,FALSE
SLC17A5,0.709086765,0.049162926,0.041518476,-0.243817316,-1.210698793,0.226010865,FALSE,FALSE,,,SECISBP2,0.81404142,0.094401566,0.104706558,0.149469103,0.391291557,0.695581739,FALSE,FALSE,,,KCNN4,0.798839783,0.022121925,0.019504684,0.181656277,0.949299617,0.342468248,FALSE,FALSE
PDSS2,0.709086765,0.174794088,0.145970628,-0.259978289,-0.814709756,0.415238468,FALSE,FALSE,,,ALAD,0.81404142,0.004503148,0.011052876,1.295416137,NA,NA,FALSE,FALSE,,,GRIN2D,0.798839783,0.003318643,0.012764818,-1.943507786,0.36701577,0.713607255,FALSE,FALSE
GNAI1,0.709086765,0.007568638,0.013365784,0.820438846,1.682027999,0.092563411,FALSE,FALSE,,,RAB14,0.81404142,0.046187254,0.030375069,-0.604607099,-0.468588924,0.639363495,FALSE,FALSE,,,PTOV1,0.798839783,0.016911314,0.013459756,0.329336539,1.352778934,0.176126265,FALSE,FALSE
LUC7L2,0.709086765,0.008475722,0.014845027,0.80857152,1.135602678,0.256122888,FALSE,FALSE,,,EDF1,0.81404142,0.052333146,0.075410316,0.527036927,1.502666562,0.132925049,FALSE,FALSE,,,CD33,0.798839783,0.019416819,0.037410467,-0.946135122,-1.691582611,0.090725584,FALSE,FALSE
DDX26B,0.709086765,0.025964446,0.035973997,0.470417011,1.262805686,0.206659021,FALSE,FALSE,,,PIDD1,0.81404142,0.011179061,0.014851583,0.409817773,0.707837819,0.479045978,FALSE,FALSE,,,ETFB,0.798839783,0.020983023,0.010737562,0.966556062,0.814010833,0.415638745,FALSE,FALSE
PIP4K2A,0.709086765,0.341578258,0.27263263,-0.325257904,-0.665786233,0.505547746,FALSE,FALSE,,,RCN1,0.81404142,0.0049596,0.013119817,1.403451749,NA,NA,FALSE,FALSE,,,NKG7,0.798839783,0.042253074,0.072149504,-0.771933189,0.391623473,0.695336442,FALSE,FALSE
PNN,0.709086765,0.091692654,0.112269459,0.292087463,1.53639421,0.124441726,FALSE,FALSE,,,FBXO3,0.81404142,0.032110153,0.014837786,-1.113753689,-1.286272245,0.198348065,FALSE,FALSE,,,ZNF432,0.798839783,0.013932285,0.024607873,-0.82068812,-1.8757003,0.060696445,FALSE,FALSE
L3MBTL4,0.709086765,0.242134005,0.205754078,-0.234884676,-2.111935684,0.034691966,FALSE,FALSE,,,SLC1A2,0.81404142,0.008779449,0.006521162,-0.429001394,NA,NA,FALSE,FALSE,,,LENG8,0.798839783,0.043889137,0.036758337,0.255792419,1.008472783,0.313227547,FALSE,FALSE
NSFL1C,0.709086765,0.039164997,0.061666411,0.654920026,1.000371413,0.317130799,FALSE,FALSE,,,RNASEH2C,0.81404142,0.009198553,0.015624938,0.764371536,1.193045439,0.232851578,FALSE,FALSE,,,ZNF586,0.798839783,0.012541108,0.037241072,-1.570229836,-1.417954061,0.156204177,FALSE,FALSE
ZBTB11,0.709359494,0.019165638,0.028920116,0.593551349,1.520836079,0.128300978,FALSE,FALSE,,,C11orf80,0.81404142,0.032279516,0.025303902,-0.351259093,-0.937851462,0.34832075,FALSE,FALSE,,,MZF1,0.798839783,0.015629368,0.026891313,-0.782880752,-0.180693255,0.856608353,FALSE,FALSE
ARHGAP31,0.709359494,0.163799849,0.196993145,0.266211397,0.182340162,0.855315782,FALSE,FALSE,,,TBC1D10C,0.81404142,0.013531957,0.008627447,-0.649364884,-1.164975338,0.244028976,FALSE,FALSE,,,TANGO2,0.798839783,0.060579863,0.069512921,-0.198442865,-1.678088107,0.0933299,FALSE,FALSE
STXBP5L,0.709359494,0.050276665,0.032806487,-0.615907821,-1.513777497,0.130082282,FALSE,FALSE,,,CCDC82,0.81404142,0.033362035,0.047412822,0.507069982,1.59715098,0.110232057,FALSE,FALSE,,,SGSM1,0.798839783,0.005800805,0.013231802,-1.189684517,-1.095829481,0.273153405,FALSE,FALSE
SLC2A9,0.709359494,0.069084173,0.084700544,0.294016004,0.145908949,0.883993267,FALSE,FALSE,,,BIRC3,0.81404142,0.024135145,0.005859157,-2.04237053,NA,NA,FALSE,FALSE,,,ZNRF3,0.798839783,0.023353732,0.016203577,0.527340776,1.138731904,0.254814991,FALSE,FALSE
TCEAL4,0.709359494,0.02884492,0.029336299,0.024369591,0.79313387,0.427699832,FALSE,FALSE,,,TMEM25,0.81404142,0.008113397,0.00394671,-1.039655517,NA,NA,FALSE,FALSE,,,RAC2,0.798839783,0.015465138,0.030770501,-0.992528231,-1.488261025,0.136682069,FALSE,FALSE
FGL1,0.709359494,0.008626408,0.012835979,0.573361432,1.696664558,0.089760097,FALSE,FALSE,,,PHLDB1,0.81404142,0.008037318,0.002267605,-1.825544865,NA,NA,FALSE,FALSE,,,TRIOBP,0.798839783,0.043721081,0.035594634,0.296669326,1.437103939,0.150688462,FALSE,FALSE
OPCML,0.709359494,0.069459539,0.044040741,-0.65733409,-1.466461625,0.142522568,FALSE,FALSE,,,EI24,0.81404142,0.025171907,0.017110734,-0.556912848,-1.200583297,0.229912884,FALSE,FALSE,,,ATF4,0.798839783,0.060491125,0.037485691,0.690383494,0.579398308,0.562320445,FALSE,FALSE
MRC1,0.709359494,0.208093818,0.16740694,-0.313874771,-1.594987589,0.110715011,FALSE,FALSE,,,ADARB2,0.81404142,0.011915241,0.005849558,-1.026408459,-1.007930865,0.313487653,FALSE,FALSE,,,GRAP2,0.798839783,0.031917134,0.056732962,-0.829856066,-0.108607303,0.913513968,FALSE,FALSE
EIF2S3L,0.709359494,0.008146364,0.006656536,-0.291384834,NA,NA,FALSE,FALSE,,,NEBL,0.81404142,0.017626744,0.005209223,-1.758625865,-1.551189949,0.12085617,FALSE,FALSE,,,SGSM3,0.798839783,0.032328755,0.023388092,0.467043794,0.402170631,0.687558455,FALSE,FALSE
DYRK2,0.709359494,0.011130878,0.019182821,0.785247559,-0.83760322,0.402253584,FALSE,FALSE,,,UNC5B,0.81404142,0.018202331,0.032170525,0.821616261,1.296096029,0.194942403,FALSE,FALSE,,,URB1,0.798839783,0.0197205,0.023587329,-0.258315907,-0.627077856,0.530608202,FALSE,FALSE
C14orf1,0.709359494,0.009948036,0.011583219,0.219552613,1.073342053,0.283117673,FALSE,FALSE,,,ZSWIM8,0.81404142,0.050063183,0.052053411,0.056242687,-1.177145195,0.239137559,FALSE,FALSE,,,GART,0.798839783,0.027446483,0.038468942,-0.48707287,0.484323501,0.6281563,FALSE,FALSE
FOXN3,0.709359494,1.274820926,1.369076845,0.102908819,0.293218277,0.769355315,FALSE,FALSE,,,GRID1,0.81404142,0.009922165,0.001433942,-2.790667832,NA,NA,FALSE,FALSE,,,TTC3,0.798839783,0.243393959,0.238222971,0.030980827,0.639940459,0.522211309,FALSE,FALSE
TRPM7,0.709359494,0.114456341,0.135753146,0.246188237,1.118668786,0.263281466,FALSE,FALSE,,,LGI1,0.81404142,0.010366959,0.003226275,-1.684051674,NA,NA,FALSE,FALSE,,,HMGN1,0.798839783,0.053202661,0.038993751,0.448255469,0.727154849,0.467131102,FALSE,FALSE
PDCD5,0.709359494,0.007992944,0.014325592,0.841795957,1.395238614,0.162943897,FALSE,FALSE,,,FAR2,0.81404142,0.135893454,0.162445808,0.257482549,1.616453355,0.105996331,FALSE,FALSE,,,WRB,0.798839783,0.017701787,0.00652711,1.439378691,1.110481125,0.266791757,FALSE,FALSE
KCNK6,0.709359494,0.04300939,0.062761266,0.545222796,0.82039317,0.411992008,FALSE,FALSE,,,TESPA1,0.81404142,0.016201556,0.005491075,-1.560971796,-1.467689385,0.142188615,FALSE,FALSE,,,COL18A1,0.798839783,0.035818083,0.026545487,0.432221534,0.547386753,0.584113054,FALSE,FALSE
AXL,0.709359494,0.153604131,0.130749091,-0.232416104,-1.467326544,0.142287246,FALSE,FALSE,,,RP11-977G19.10,0.81404142,0.007459362,0.002928905,-1.348690769,NA,NA,FALSE,FALSE,,,FAAP20,0.798994068,0.024627044,0.020055751,0.296227482,1.195991156,0.23170001,FALSE,FALSE
PHACTR4,0.709718288,0.157521902,0.126831285,-0.312641788,-1.162102539,0.245193816,FALSE,FALSE,,,MARS,0.81404142,0.04944388,0.059584332,0.269141069,1.149691418,0.25027099,FALSE,FALSE,,,YTHDF2,0.798994068,0.079551768,0.053034561,0.584961181,0.960682533,0.336711816,FALSE,FALSE
NR6A1,0.709718288,0.057117088,0.061853835,0.114940616,0.396664113,0.691615167,FALSE,FALSE,,,SRGAP1,0.81404142,0.431052007,0.388167125,-0.151184005,-1.254154815,0.20978574,FALSE,FALSE,,,RBBP4,0.798994068,0.052208408,0.050866752,0.037559185,1.134797575,0.256460142,FALSE,FALSE
C15orf57,0.709718288,0.033589425,0.014846829,-1.177852278,-1.879441983,0.060184168,FALSE,FALSE,,,IKBIP,0.81404142,0.048172414,0.07697611,0.676203552,1.582797734,0.113467573,FALSE,FALSE,,,CCDC30,0.798994068,0.040128818,0.036030847,0.155406062,1.10162355,0.270625366,FALSE,FALSE
CSRP2BP,0.709718288,0.012069079,0.020891682,0.791613019,0.795060018,0.42657859,FALSE,FALSE,,,IGF1,0.81404142,0.035474205,0.029419566,-0.269994403,-0.928180822,0.353313781,FALSE,FALSE,,,AKR1A1,0.798994068,0.084623502,0.087656057,-0.050795398,0.740506278,0.458992853,FALSE,FALSE
SEPT1,0.709805743,0.013318335,0.012857232,-0.050833654,0.31728273,0.75102908,FALSE,FALSE,,,CORO1C,0.81404142,0.09902854,0.077932753,-0.345614585,-0.72186777,0.470375778,FALSE,FALSE,,,SCAMP3,0.798994068,0.024091077,0.017980768,0.422044279,1.287939379,0.197767066,FALSE,FALSE
SLC35A5,0.709872399,0.008074448,0.012014479,0.57333861,1.12191909,0.261896843,FALSE,FALSE,,,ERP29,0.81404142,0.027367636,0.034536638,0.335656853,1.48108809,0.138583101,FALSE,FALSE,,,RGS1,0.798994068,0.10479498,0.092875391,0.174201317,1.898386463,0.057645192,FALSE,FALSE
CUL9,0.709872399,0.01073109,0.016397943,0.611718198,1.356880765,0.1748191,FALSE,FALSE,,,SPPL3,0.81404142,0.166019659,0.163151911,-0.025138205,0.175033417,0.861053376,FALSE,FALSE,,,MPHOSPH10,0.798994068,0.029007828,0.021168831,0.454500687,0.527606512,0.597772472,FALSE,FALSE
ST3GAL6,0.709947519,0.167411666,0.189224322,0.176697476,1.184843361,0.236079385,FALSE,FALSE,,,POLE,0.81404142,0.01462883,0.02262783,0.629283794,0.523074655,0.600922302,FALSE,FALSE,,,ZFAND2B,0.798994068,0.012495824,0.019605088,-0.649782157,-1.118311907,0.263433803,FALSE,FALSE
SVIL,0.709952855,0.017079267,0.019202292,0.169032457,0.324517659,0.745546155,FALSE,FALSE,,,LNX2,0.81404142,0.017518629,0.012275056,-0.513160274,-0.383531134,0.70132599,FALSE,FALSE,,,CNTN4,0.798994068,0.026994037,0.022248498,0.278932844,1.035937701,0.300231207,FALSE,FALSE
ZCCHC8,0.709952855,0.034982535,0.036840778,0.074668683,1.127725827,0.259435727,FALSE,FALSE,,,KBTBD7,0.81404142,0.008396015,0.008933685,0.089550592,-1.343944207,0.178966429,FALSE,FALSE,,,PVRL3,0.798994068,0.035574008,0.026534604,0.422948542,1.572431497,0.115850514,FALSE,FALSE
NXN,0.709952855,0.074495754,0.052375806,-0.508257637,-2.40183352,0.016313131,FALSE,FALSE,,,SERP2,0.81404142,0.007129874,0.00702629,-0.02111365,NA,NA,FALSE,FALSE,,,NAF1,0.798994068,0.026360888,0.02424614,0.120643879,1.593530588,0.111041212,FALSE,FALSE
CEP89,0.709952855,0.028510818,0.030825834,0.112630475,1.758272351,0.07870118,FALSE,FALSE,,,PCCA,0.81404142,0.165866554,0.136145335,-0.284875454,-0.814898479,0.415130424,FALSE,FALSE,,,PDE4D,0.798994068,0.130752959,0.1241212,0.075094048,0.282929067,0.777231212,FALSE,FALSE
COX20,0.710079501,0.023845248,0.031241185,0.389747388,1.258476935,0.208219324,FALSE,FALSE,,,CDC16,0.81404142,0.04426382,0.069928875,0.659760332,1.375246924,0.169054905,FALSE,FALSE,,,CETN3,0.798994068,0.009875548,0.020338838,-1.042304505,-1.142604695,0.253202756,FALSE,FALSE
SLC8A1,0.710441052,0.953242223,1.053332221,0.144045774,-0.064669885,0.948436841,FALSE,FALSE,,,HOMEZ,0.81404142,0.006403161,0.002011784,-1.670309,NA,NA,FALSE,FALSE,,,AFF4,0.798994068,0.107037792,0.082165812,0.381510121,0.739966387,0.45932039,FALSE,FALSE
DDX56,0.711849944,0.015996348,0.021294101,0.412711282,1.379290539,0.167805192,FALSE,FALSE,,,NGDN,0.81404142,0.014940654,0.021866013,0.549446896,1.180461236,0.237816819,FALSE,FALSE,,,MRPL18,0.798994068,0.024708575,0.022209112,0.153860079,0.754056173,0.450815493,FALSE,FALSE
AUTS2,0.711849944,0.395737576,0.424756898,0.102093319,0.59656785,0.550795941,FALSE,FALSE,,,PCK2,0.81404142,0.00608402,0.013560151,1.156276565,1.847506303,0.064673796,FALSE,FALSE,,,EIF3B,0.798994068,0.024507365,0.044629127,-0.86477019,-1.6343803,0.102179022,FALSE,FALSE
RHBDD2,0.711849944,0.012975222,0.019954826,0.620978496,0.454881135,0.649194755,FALSE,FALSE,,,PSME2,0.81404142,0.007442636,0.012324884,0.727688422,1.203932619,0.228615623,FALSE,FALSE,,,P2RY8,0.798994068,0.044505697,0.030820404,0.530104272,1.324018443,0.18549692,FALSE,FALSE
N4BP2L2,0.711849944,0.486307119,0.502800479,0.04811831,-0.157601645,0.874770708,FALSE,FALSE,,,AP4S1,0.81404142,0.014213097,0.019775856,0.476519188,1.357983769,0.174468834,FALSE,FALSE,,,SEC16A,0.798994068,0.01096644,0.031671978,-1.530111685,-1.162255335,0.245131764,FALSE,FALSE
PLB1,0.71297516,0.060974924,0.039064969,-0.642340566,-0.765432779,0.44401388,FALSE,FALSE,,,FBXO34,0.81404142,0.084543246,0.06812124,-0.311584794,-1.063233578,0.287676039,FALSE,FALSE,,,UEVLD,0.798994068,0.04255683,0.046305292,-0.121786404,1.041071564,0.297842336,FALSE,FALSE
IFI16,0.713133224,0.311630155,0.279094911,-0.159079022,-1.881345353,0.059924955,FALSE,FALSE,,,RTN1,0.81404142,0.064982995,0.055026502,-0.239935615,-0.289609377,0.772115093,FALSE,FALSE,,,TSPAN15,0.798994068,0.023495216,0.018447783,0.34891955,1.914587739,0.0555451,FALSE,FALSE
S100PBP,0.713253118,0.050951749,0.060122653,0.238777005,1.626088405,0.10393085,FALSE,FALSE,,,PLEKHH1,0.81404142,0.006278043,0.002643852,-1.247673294,NA,NA,FALSE,FALSE,,,VDAC2,0.798994068,0.024319713,0.026271084,-0.111349531,0.418429869,0.675632852,FALSE,FALSE
MMS22L,0.713288516,0.028270784,0.048929125,0.791381592,0.769298659,0.441716033,FALSE,FALSE,,,VTI1B,0.81404142,0.010650892,0.017089733,0.682155627,1.511579598,0.130640845,FALSE,FALSE,,,KLRG1,0.798994068,0.013409571,0.039657455,-1.564329014,0.683597617,0.49422929,FALSE,FALSE
COMMD6,0.713288516,0.018446511,0.022038342,0.256667757,1.127808579,0.259400769,FALSE,FALSE,,,LIN52,0.81404142,0.050785,0.057803811,0.186762161,1.178644964,0.238539579,FALSE,FALSE,,,FGD4,0.798994068,0.593449586,0.694745993,-0.227360132,-1.224742172,0.220672379,FALSE,FALSE
NT5C,0.713288516,0.037648808,0.043584755,0.211219417,0.918178118,0.358525623,FALSE,FALSE,,,FOXN3,0.81404142,1.258596988,1.396747158,0.150254489,0.301778333,0.762821049,FALSE,FALSE,,,RPL41,0.798994068,0.191205884,0.14684835,0.38079986,-1.237441068,0.21592338,FALSE,FALSE
SCRG1,0.713300799,0.010425345,0.016301038,0.644868701,0.742157932,0.457991653,FALSE,FALSE,,,CLMN,0.81404142,0.008732859,0.001614251,-2.435589057,NA,NA,FALSE,FALSE,,,ALDH2,0.798994068,0.044239605,0.040209975,0.137785088,0.720053922,0.471491796,FALSE,FALSE
TNFAIP8,0.713381552,0.110004036,0.118149445,0.103056403,1.453666493,0.146038792,FALSE,FALSE,,,CRIP2,0.81404142,0.022000193,0.012503988,-0.815127914,NA,NA,FALSE,FALSE,,,GPR65,0.798994068,0.029107833,0.048657086,-0.741242499,-2.14976011,0.031574195,FALSE,FALSE
