MODULE	GENE
ftd_ins_exc5_down_t2	AC008537.1
ftd_ins_exc5_down_t2	AC008591.1
ftd_ins_exc5_down_t2	AC009318.1
ftd_ins_exc5_down_t2	AC010542.3
ftd_ins_exc5_down_t2	AC010636.2
ftd_ins_exc5_down_t2	AC011330.3
ftd_ins_exc5_down_t2	AC011603.2
ftd_ins_exc5_down_t2	AC012074.1
ftd_ins_exc5_down_t2	AC020911.2
ftd_ins_exc5_down_t2	AC021231.1
ftd_ins_exc5_down_t2	AC025887.2
ftd_ins_exc5_down_t2	AC026471.4
ftd_ins_exc5_down_t2	AC026704.1
ftd_ins_exc5_down_t2	AC027644.4
ftd_ins_exc5_down_t2	AC036108.1
ftd_ins_exc5_down_t2	AC048341.1
ftd_ins_exc5_down_t2	AC053527.1
ftd_ins_exc5_down_t2	AC068533.4
ftd_ins_exc5_down_t2	AC068675.1
ftd_ins_exc5_down_t2	AC073610.3
ftd_ins_exc5_down_t2	AC079760.1
ftd_ins_exc5_down_t2	AC091826.2
ftd_ins_exc5_down_t2	AC092329.3
ftd_ins_exc5_down_t2	AC099669.1
ftd_ins_exc5_down_t2	AC105052.3
ftd_ins_exc5_down_t2	AC113414.1
ftd_ins_exc5_down_t2	AC116366.3
ftd_ins_exc5_down_t2	AC117383.1
ftd_ins_exc5_down_t2	AC123768.3
ftd_ins_exc5_down_t2	AC125616.1
ftd_ins_exc5_down_t2	AC127024.2
ftd_ins_exc5_down_t2	AC138150.1
ftd_ins_exc5_down_t2	AC138627.1
ftd_ins_exc5_down_t2	AC145422.1
ftd_ins_exc5_down_t2	ACAD10
ftd_ins_exc5_down_t2	ACOT8
ftd_ins_exc5_down_t2	ADHFE1
ftd_ins_exc5_down_t2	AGBL1
ftd_ins_exc5_down_t2	AGBL3
ftd_ins_exc5_down_t2	AK8
ftd_ins_exc5_down_t2	AKAP8
ftd_ins_exc5_down_t2	AL031590.1
ftd_ins_exc5_down_t2	AL035530.2
ftd_ins_exc5_down_t2	AL117339.5
ftd_ins_exc5_down_t2	AL121929.2
ftd_ins_exc5_down_t2	AL133352.1
ftd_ins_exc5_down_t2	AL136295.1
ftd_ins_exc5_down_t2	AL136531.2
ftd_ins_exc5_down_t2	AL139158.2
ftd_ins_exc5_down_t2	AL139220.2
ftd_ins_exc5_down_t2	AL158151.1
ftd_ins_exc5_down_t2	AL161457.2
ftd_ins_exc5_down_t2	AL355472.3
ftd_ins_exc5_down_t2	AL355512.1
ftd_ins_exc5_down_t2	AL356270.1
ftd_ins_exc5_down_t2	AL359232.1
ftd_ins_exc5_down_t2	AL359265.3
ftd_ins_exc5_down_t2	AL359710.1
ftd_ins_exc5_down_t2	AL445433.2
ftd_ins_exc5_down_t2	AL590705.1
ftd_ins_exc5_down_t2	AL591885.1
ftd_ins_exc5_down_t2	AL592183.1
ftd_ins_exc5_down_t2	AL592295.4
ftd_ins_exc5_down_t2	AL596220.1
ftd_ins_exc5_down_t2	ALAD
ftd_ins_exc5_down_t2	ALG1
ftd_ins_exc5_down_t2	ALK
ftd_ins_exc5_down_t2	ALKBH1
ftd_ins_exc5_down_t2	ALS2CR12
ftd_ins_exc5_down_t2	AMZ1
ftd_ins_exc5_down_t2	ANKMY1
ftd_ins_exc5_down_t2	ANKRD62
ftd_ins_exc5_down_t2	ANKS1B
ftd_ins_exc5_down_t2	ANKUB1
ftd_ins_exc5_down_t2	AP001628.1
ftd_ins_exc5_down_t2	AP001993.1
ftd_ins_exc5_down_t2	AP002884.1
ftd_ins_exc5_down_t2	AP003063.1
ftd_ins_exc5_down_t2	AP005328.1
ftd_ins_exc5_down_t2	AP1S3
ftd_ins_exc5_down_t2	AP3M1
ftd_ins_exc5_down_t2	AP4S1
ftd_ins_exc5_down_t2	APBB2
ftd_ins_exc5_down_t2	APTR
ftd_ins_exc5_down_t2	ARAP3
ftd_ins_exc5_down_t2	ARFGEF2
ftd_ins_exc5_down_t2	ARID3B
ftd_ins_exc5_down_t2	ARSG
ftd_ins_exc5_down_t2	ASIC2
ftd_ins_exc5_down_t2	ASMTL
ftd_ins_exc5_down_t2	ATCAY
ftd_ins_exc5_down_t2	ATG14
ftd_ins_exc5_down_t2	ATP6V1D
ftd_ins_exc5_down_t2	AZIN1-AS1
ftd_ins_exc5_down_t2	B4GALNT3
ftd_ins_exc5_down_t2	B9D1
ftd_ins_exc5_down_t2	BCAR3
ftd_ins_exc5_down_t2	BCL7C
ftd_ins_exc5_down_t2	BCR
ftd_ins_exc5_down_t2	BDH1
ftd_ins_exc5_down_t2	BFAR
ftd_ins_exc5_down_t2	BICRAL
ftd_ins_exc5_down_t2	BLOC1S5-TXNDC5
ftd_ins_exc5_down_t2	BMPER
ftd_ins_exc5_down_t2	BMS1P14
ftd_ins_exc5_down_t2	BRD9
ftd_ins_exc5_down_t2	BRI3
ftd_ins_exc5_down_t2	BRSK1
ftd_ins_exc5_down_t2	BRWD3
ftd_ins_exc5_down_t2	C11orf49
ftd_ins_exc5_down_t2	C1orf112
ftd_ins_exc5_down_t2	C2
ftd_ins_exc5_down_t2	C4orf50
ftd_ins_exc5_down_t2	C8orf37-AS1
ftd_ins_exc5_down_t2	CABCOCO1
ftd_ins_exc5_down_t2	CABLES2
ftd_ins_exc5_down_t2	CACNG2
ftd_ins_exc5_down_t2	CACNG8
ftd_ins_exc5_down_t2	CAMKK1
ftd_ins_exc5_down_t2	CAMSAP1
ftd_ins_exc5_down_t2	CARF
ftd_ins_exc5_down_t2	CASC15
ftd_ins_exc5_down_t2	CASC3
ftd_ins_exc5_down_t2	CBX7
ftd_ins_exc5_down_t2	CBY1
ftd_ins_exc5_down_t2	CCAR1
ftd_ins_exc5_down_t2	CCDC144NL-AS1
ftd_ins_exc5_down_t2	CCDC158
ftd_ins_exc5_down_t2	CCDC32
ftd_ins_exc5_down_t2	CCDC84
ftd_ins_exc5_down_t2	CCHCR1
ftd_ins_exc5_down_t2	CD81-AS1
ftd_ins_exc5_down_t2	CDKL3
ftd_ins_exc5_down_t2	CHAF1A
ftd_ins_exc5_down_t2	CHFR
ftd_ins_exc5_down_t2	CIP2A
ftd_ins_exc5_down_t2	CIR1
ftd_ins_exc5_down_t2	CLCN5
ftd_ins_exc5_down_t2	CLCN6
ftd_ins_exc5_down_t2	CNNM4
ftd_ins_exc5_down_t2	COL23A1
ftd_ins_exc5_down_t2	COL26A1
ftd_ins_exc5_down_t2	COQ4
ftd_ins_exc5_down_t2	CPSF3
ftd_ins_exc5_down_t2	CR769775.2
ftd_ins_exc5_down_t2	CRACR2A
ftd_ins_exc5_down_t2	CRMP1
ftd_ins_exc5_down_t2	CRYL1
ftd_ins_exc5_down_t2	CWF19L1
ftd_ins_exc5_down_t2	CYP20A1
ftd_ins_exc5_down_t2	CYREN
ftd_ins_exc5_down_t2	DACT3-AS1
ftd_ins_exc5_down_t2	DBF4B
ftd_ins_exc5_down_t2	DCAKD
ftd_ins_exc5_down_t2	DDX24
ftd_ins_exc5_down_t2	DDX41
ftd_ins_exc5_down_t2	DDX55
ftd_ins_exc5_down_t2	DENND3
ftd_ins_exc5_down_t2	DLGAP3
ftd_ins_exc5_down_t2	DNAJC5G
ftd_ins_exc5_down_t2	DNM2
ftd_ins_exc5_down_t2	DOPEY2
ftd_ins_exc5_down_t2	DPH6
ftd_ins_exc5_down_t2	DPY19L3
ftd_ins_exc5_down_t2	DPYS
ftd_ins_exc5_down_t2	DRC1
ftd_ins_exc5_down_t2	DUS2
ftd_ins_exc5_down_t2	DYRK1B
ftd_ins_exc5_down_t2	E4F1
ftd_ins_exc5_down_t2	EFTUD2
ftd_ins_exc5_down_t2	ELP6
ftd_ins_exc5_down_t2	ENDOV
ftd_ins_exc5_down_t2	ENO4
ftd_ins_exc5_down_t2	ENOX1
ftd_ins_exc5_down_t2	ENSA
ftd_ins_exc5_down_t2	EPB41
ftd_ins_exc5_down_t2	EPHA1-AS1
ftd_ins_exc5_down_t2	ERCC1
ftd_ins_exc5_down_t2	ERI2
ftd_ins_exc5_down_t2	ESRRA
ftd_ins_exc5_down_t2	EVA1C
ftd_ins_exc5_down_t2	EXOSC2
ftd_ins_exc5_down_t2	EXPH5
ftd_ins_exc5_down_t2	FAHD2B
ftd_ins_exc5_down_t2	FAM104A
ftd_ins_exc5_down_t2	FAM122C
ftd_ins_exc5_down_t2	FAM149A
ftd_ins_exc5_down_t2	FAM149B1
ftd_ins_exc5_down_t2	FAM156A
ftd_ins_exc5_down_t2	FAM160A1
ftd_ins_exc5_down_t2	FAM169B
ftd_ins_exc5_down_t2	FAM234A
ftd_ins_exc5_down_t2	FAM47E-STBD1
ftd_ins_exc5_down_t2	FAM78B
ftd_ins_exc5_down_t2	FAM81A
ftd_ins_exc5_down_t2	FANCA
ftd_ins_exc5_down_t2	FBXL18
ftd_ins_exc5_down_t2	FBXO16
ftd_ins_exc5_down_t2	FBXO27
ftd_ins_exc5_down_t2	FBXO4
ftd_ins_exc5_down_t2	FBXW2
ftd_ins_exc5_down_t2	FCHO1
ftd_ins_exc5_down_t2	FGGY
ftd_ins_exc5_down_t2	FHOD3
ftd_ins_exc5_down_t2	FLVCR1
ftd_ins_exc5_down_t2	FN3K
ftd_ins_exc5_down_t2	FNBP4
ftd_ins_exc5_down_t2	FO393400.1
ftd_ins_exc5_down_t2	FOXK2
ftd_ins_exc5_down_t2	FP475955.1
ftd_ins_exc5_down_t2	FP700111.1
ftd_ins_exc5_down_t2	FREM1
ftd_ins_exc5_down_t2	FRMD8
ftd_ins_exc5_down_t2	FUBP3
ftd_ins_exc5_down_t2	GAB2
ftd_ins_exc5_down_t2	GABPB2
ftd_ins_exc5_down_t2	GABRA6
ftd_ins_exc5_down_t2	GALNT15
ftd_ins_exc5_down_t2	GATD3A
ftd_ins_exc5_down_t2	GDA
ftd_ins_exc5_down_t2	GFPT2
ftd_ins_exc5_down_t2	GGNBP2
ftd_ins_exc5_down_t2	GIPC1
ftd_ins_exc5_down_t2	GIT2
ftd_ins_exc5_down_t2	GLCE
ftd_ins_exc5_down_t2	GLT1D1
ftd_ins_exc5_down_t2	GLTP
ftd_ins_exc5_down_t2	GLYR1
ftd_ins_exc5_down_t2	GNG4
ftd_ins_exc5_down_t2	GNPTG
ftd_ins_exc5_down_t2	GOLGA1
ftd_ins_exc5_down_t2	GOLGA8A
ftd_ins_exc5_down_t2	GON4L
ftd_ins_exc5_down_t2	GP6
ftd_ins_exc5_down_t2	GRK4
ftd_ins_exc5_down_t2	GRK6
ftd_ins_exc5_down_t2	GTF2IRD2
ftd_ins_exc5_down_t2	HABP4
ftd_ins_exc5_down_t2	HAGH
ftd_ins_exc5_down_t2	HAUS1
ftd_ins_exc5_down_t2	HAUS2
ftd_ins_exc5_down_t2	HGSNAT
ftd_ins_exc5_down_t2	HK1
ftd_ins_exc5_down_t2	HMGN5
ftd_ins_exc5_down_t2	HRH2
ftd_ins_exc5_down_t2	HS1BP3
ftd_ins_exc5_down_t2	HSD17B14
ftd_ins_exc5_down_t2	ICA1
ftd_ins_exc5_down_t2	IDH2
ftd_ins_exc5_down_t2	IFT88
ftd_ins_exc5_down_t2	IL1RAP
ftd_ins_exc5_down_t2	INCENP
ftd_ins_exc5_down_t2	INHA
ftd_ins_exc5_down_t2	INHBA-AS1
ftd_ins_exc5_down_t2	INPP5B
ftd_ins_exc5_down_t2	INVS
ftd_ins_exc5_down_t2	IQCK
ftd_ins_exc5_down_t2	ITFG2
ftd_ins_exc5_down_t2	ITSN1
ftd_ins_exc5_down_t2	IVD
ftd_ins_exc5_down_t2	KAT14
ftd_ins_exc5_down_t2	KAZN
ftd_ins_exc5_down_t2	KBTBD12
ftd_ins_exc5_down_t2	KBTBD3
ftd_ins_exc5_down_t2	KCNN3
ftd_ins_exc5_down_t2	KCNQ1OT1
ftd_ins_exc5_down_t2	KDELR1
ftd_ins_exc5_down_t2	KDM2B
ftd_ins_exc5_down_t2	KHDC1
ftd_ins_exc5_down_t2	KIAA1147
ftd_ins_exc5_down_t2	KYAT1
ftd_ins_exc5_down_t2	LAMB1
ftd_ins_exc5_down_t2	LCMT1
ftd_ins_exc5_down_t2	LDB1
ftd_ins_exc5_down_t2	LETM1
ftd_ins_exc5_down_t2	LETMD1
ftd_ins_exc5_down_t2	LIFR-AS1
ftd_ins_exc5_down_t2	LIG3
ftd_ins_exc5_down_t2	LINC00271
ftd_ins_exc5_down_t2	LINC00843
ftd_ins_exc5_down_t2	LINC00907
ftd_ins_exc5_down_t2	LINC00970
ftd_ins_exc5_down_t2	LINC01006
ftd_ins_exc5_down_t2	LINC01090
ftd_ins_exc5_down_t2	LINC01184
ftd_ins_exc5_down_t2	LINC01277
ftd_ins_exc5_down_t2	LINC01285
ftd_ins_exc5_down_t2	LINC01310
ftd_ins_exc5_down_t2	LINC01376
ftd_ins_exc5_down_t2	LINC01484
ftd_ins_exc5_down_t2	LINC01551
ftd_ins_exc5_down_t2	LINC01811
ftd_ins_exc5_down_t2	LINC02210-CRHR1
ftd_ins_exc5_down_t2	LINC02552
ftd_ins_exc5_down_t2	LINC02588
ftd_ins_exc5_down_t2	LIPE-AS1
ftd_ins_exc5_down_t2	LIX1L
ftd_ins_exc5_down_t2	LMCD1-AS1
ftd_ins_exc5_down_t2	LMF1
ftd_ins_exc5_down_t2	LOXL2
ftd_ins_exc5_down_t2	LRP11
ftd_ins_exc5_down_t2	LRP2BP
ftd_ins_exc5_down_t2	LRRC27
ftd_ins_exc5_down_t2	LRRC29
ftd_ins_exc5_down_t2	LSAMP
ftd_ins_exc5_down_t2	LSM12
ftd_ins_exc5_down_t2	LURAP1
ftd_ins_exc5_down_t2	LURAP1L-AS1
ftd_ins_exc5_down_t2	MAGOHB
ftd_ins_exc5_down_t2	MAML3
ftd_ins_exc5_down_t2	MAMLD1
ftd_ins_exc5_down_t2	MAPK4
ftd_ins_exc5_down_t2	MARK2
ftd_ins_exc5_down_t2	MAU2
ftd_ins_exc5_down_t2	MBTPS2
ftd_ins_exc5_down_t2	MCM9
ftd_ins_exc5_down_t2	MDC1
ftd_ins_exc5_down_t2	MED27
ftd_ins_exc5_down_t2	MEGF11
ftd_ins_exc5_down_t2	METTL22
ftd_ins_exc5_down_t2	METTL24
ftd_ins_exc5_down_t2	METTL6
ftd_ins_exc5_down_t2	MINK1
ftd_ins_exc5_down_t2	MKRN1
ftd_ins_exc5_down_t2	MORN3
ftd_ins_exc5_down_t2	MROH1
ftd_ins_exc5_down_t2	MROH8
ftd_ins_exc5_down_t2	MRPS22
ftd_ins_exc5_down_t2	MRPS25
ftd_ins_exc5_down_t2	MSH2
ftd_ins_exc5_down_t2	MTMR14
ftd_ins_exc5_down_t2	MTOR
ftd_ins_exc5_down_t2	MVP
ftd_ins_exc5_down_t2	MYO19
ftd_ins_exc5_down_t2	MYO5C
ftd_ins_exc5_down_t2	NAALADL2
ftd_ins_exc5_down_t2	NAB1
ftd_ins_exc5_down_t2	NAGPA-AS1
ftd_ins_exc5_down_t2	NCAN
ftd_ins_exc5_down_t2	NCR3LG1
ftd_ins_exc5_down_t2	NDUFA10
ftd_ins_exc5_down_t2	NECTIN3-AS1
ftd_ins_exc5_down_t2	NEK10
ftd_ins_exc5_down_t2	NFX1
ftd_ins_exc5_down_t2	NIFK-AS1
ftd_ins_exc5_down_t2	NIPSNAP1
ftd_ins_exc5_down_t2	NLN
ftd_ins_exc5_down_t2	NMD3
ftd_ins_exc5_down_t2	NNMT
ftd_ins_exc5_down_t2	NOX5
ftd_ins_exc5_down_t2	NOXA1
ftd_ins_exc5_down_t2	NPAT
ftd_ins_exc5_down_t2	NPHP4
ftd_ins_exc5_down_t2	NPIPB11
ftd_ins_exc5_down_t2	NPM2
ftd_ins_exc5_down_t2	NPTXR
ftd_ins_exc5_down_t2	NRDE2
ftd_ins_exc5_down_t2	NRG4
ftd_ins_exc5_down_t2	NRSN2
ftd_ins_exc5_down_t2	NT5M
ftd_ins_exc5_down_t2	NUMBL
ftd_ins_exc5_down_t2	NUP155
ftd_ins_exc5_down_t2	NVL
ftd_ins_exc5_down_t2	OARD1
ftd_ins_exc5_down_t2	OGFOD3
ftd_ins_exc5_down_t2	OGG1
ftd_ins_exc5_down_t2	OSGEP
ftd_ins_exc5_down_t2	P2RX4
ftd_ins_exc5_down_t2	PAAF1
ftd_ins_exc5_down_t2	PACRGL
ftd_ins_exc5_down_t2	PALM2-AKAP2
ftd_ins_exc5_down_t2	PARVB
ftd_ins_exc5_down_t2	PATJ
ftd_ins_exc5_down_t2	PBX4
ftd_ins_exc5_down_t2	PCBD2
ftd_ins_exc5_down_t2	PCDH11Y
ftd_ins_exc5_down_t2	PCED1B
ftd_ins_exc5_down_t2	PCGF6
ftd_ins_exc5_down_t2	PCYT1A
ftd_ins_exc5_down_t2	PDCD6
ftd_ins_exc5_down_t2	PDCD7
ftd_ins_exc5_down_t2	PDE10A
ftd_ins_exc5_down_t2	PDE4A
ftd_ins_exc5_down_t2	PDE6B
ftd_ins_exc5_down_t2	PDZD7
ftd_ins_exc5_down_t2	PEBP4
ftd_ins_exc5_down_t2	PECR
ftd_ins_exc5_down_t2	PFKFB3
ftd_ins_exc5_down_t2	PFKFB4
ftd_ins_exc5_down_t2	PGP
ftd_ins_exc5_down_t2	PHF12
ftd_ins_exc5_down_t2	PHKA2
ftd_ins_exc5_down_t2	PIGL
ftd_ins_exc5_down_t2	PIGX
ftd_ins_exc5_down_t2	PILRB
ftd_ins_exc5_down_t2	PIN4
ftd_ins_exc5_down_t2	PIP5K1A
ftd_ins_exc5_down_t2	PKNOX2
ftd_ins_exc5_down_t2	PLEKHG5
ftd_ins_exc5_down_t2	PLPP7
ftd_ins_exc5_down_t2	PLPPR1
ftd_ins_exc5_down_t2	PNN
ftd_ins_exc5_down_t2	POLL
ftd_ins_exc5_down_t2	POLR3E
ftd_ins_exc5_down_t2	POU2F2
ftd_ins_exc5_down_t2	PRC1-AS1
ftd_ins_exc5_down_t2	PRDM5
ftd_ins_exc5_down_t2	PRKAG1
ftd_ins_exc5_down_t2	PRKCA
ftd_ins_exc5_down_t2	PRKCE
ftd_ins_exc5_down_t2	PRMT8
ftd_ins_exc5_down_t2	PROSER3
ftd_ins_exc5_down_t2	PRR3
ftd_ins_exc5_down_t2	PRSS55
ftd_ins_exc5_down_t2	PSMF1
ftd_ins_exc5_down_t2	PTCH1
ftd_ins_exc5_down_t2	PTCH2
ftd_ins_exc5_down_t2	PTDSS1
ftd_ins_exc5_down_t2	PTH2R
ftd_ins_exc5_down_t2	PTS
ftd_ins_exc5_down_t2	PXDN
ftd_ins_exc5_down_t2	QRICH1
ftd_ins_exc5_down_t2	RAB11FIP4
ftd_ins_exc5_down_t2	RABEPK
ftd_ins_exc5_down_t2	RABL3
ftd_ins_exc5_down_t2	RAD54L2
ftd_ins_exc5_down_t2	RASGRF1
ftd_ins_exc5_down_t2	RBAK-RBAKDN
ftd_ins_exc5_down_t2	RBM25
ftd_ins_exc5_down_t2	RBM3
ftd_ins_exc5_down_t2	RBM4
ftd_ins_exc5_down_t2	RDH13
ftd_ins_exc5_down_t2	RFC3
ftd_ins_exc5_down_t2	RFLNA
ftd_ins_exc5_down_t2	RFT1
ftd_ins_exc5_down_t2	RFX3-AS1
ftd_ins_exc5_down_t2	RFX8
ftd_ins_exc5_down_t2	RILPL2
ftd_ins_exc5_down_t2	RINT1
ftd_ins_exc5_down_t2	RMND5B
ftd_ins_exc5_down_t2	RNF121
ftd_ins_exc5_down_t2	RPH3A
ftd_ins_exc5_down_t2	RPTOR
ftd_ins_exc5_down_t2	RTF1
ftd_ins_exc5_down_t2	SAP130
ftd_ins_exc5_down_t2	SARM1
ftd_ins_exc5_down_t2	SCAI
ftd_ins_exc5_down_t2	SEC14L5
ftd_ins_exc5_down_t2	SEMA5B
ftd_ins_exc5_down_t2	SENP5
ftd_ins_exc5_down_t2	SGPP1
ftd_ins_exc5_down_t2	SH2D4B
ftd_ins_exc5_down_t2	SH3RF2
ftd_ins_exc5_down_t2	SHF
ftd_ins_exc5_down_t2	SHISA6
ftd_ins_exc5_down_t2	SIAH3
ftd_ins_exc5_down_t2	SIN3B
ftd_ins_exc5_down_t2	SLC11A2
ftd_ins_exc5_down_t2	SLC13A3
ftd_ins_exc5_down_t2	SLC16A1
ftd_ins_exc5_down_t2	SLC17A5
ftd_ins_exc5_down_t2	SLC1A2
ftd_ins_exc5_down_t2	SLC22A10
ftd_ins_exc5_down_t2	SLC22A9
ftd_ins_exc5_down_t2	SLC24A3
ftd_ins_exc5_down_t2	SLC24A4
ftd_ins_exc5_down_t2	SLC25A21
ftd_ins_exc5_down_t2	SLC25A25
ftd_ins_exc5_down_t2	SLC7A6OS
ftd_ins_exc5_down_t2	SMG6
ftd_ins_exc5_down_t2	SMIM15-AS1
ftd_ins_exc5_down_t2	SNAPC4
ftd_ins_exc5_down_t2	SNRPA1
ftd_ins_exc5_down_t2	SNRPD3
ftd_ins_exc5_down_t2	SNTB2
ftd_ins_exc5_down_t2	SNUPN
ftd_ins_exc5_down_t2	SORCS2
ftd_ins_exc5_down_t2	SORCS3
ftd_ins_exc5_down_t2	SPON2
ftd_ins_exc5_down_t2	SPPL2B
ftd_ins_exc5_down_t2	SS18L1
ftd_ins_exc5_down_t2	ST3GAL1
ftd_ins_exc5_down_t2	STARD4-AS1
ftd_ins_exc5_down_t2	STARD9
ftd_ins_exc5_down_t2	STAT2
ftd_ins_exc5_down_t2	STUM
ftd_ins_exc5_down_t2	STX16-NPEPL1
ftd_ins_exc5_down_t2	STX18-AS1
ftd_ins_exc5_down_t2	SUCLA2
ftd_ins_exc5_down_t2	SUDS3
ftd_ins_exc5_down_t2	SUGP1
ftd_ins_exc5_down_t2	SULT1A1
ftd_ins_exc5_down_t2	SUMF2
ftd_ins_exc5_down_t2	SUSD4
ftd_ins_exc5_down_t2	SVOP
ftd_ins_exc5_down_t2	SYCE1
ftd_ins_exc5_down_t2	SYMPK
ftd_ins_exc5_down_t2	SYT12
ftd_ins_exc5_down_t2	SZT2
ftd_ins_exc5_down_t2	TADA2A
ftd_ins_exc5_down_t2	TAF1
ftd_ins_exc5_down_t2	TAOK2
ftd_ins_exc5_down_t2	TARBP1
ftd_ins_exc5_down_t2	TARS2
ftd_ins_exc5_down_t2	TAZ
ftd_ins_exc5_down_t2	TBC1D32
ftd_ins_exc5_down_t2	TBC1D9B
ftd_ins_exc5_down_t2	TCAF2
ftd_ins_exc5_down_t2	TCERG1L
ftd_ins_exc5_down_t2	TCTN1
ftd_ins_exc5_down_t2	TCTN3
ftd_ins_exc5_down_t2	TDO2
ftd_ins_exc5_down_t2	TECPR2
ftd_ins_exc5_down_t2	TERF2IP
ftd_ins_exc5_down_t2	TFAP2E
ftd_ins_exc5_down_t2	THAP6
ftd_ins_exc5_down_t2	THBS3
ftd_ins_exc5_down_t2	TIMM23B
ftd_ins_exc5_down_t2	TMEM107
ftd_ins_exc5_down_t2	TMEM143
ftd_ins_exc5_down_t2	TMEM179
ftd_ins_exc5_down_t2	TMEM241
ftd_ins_exc5_down_t2	TMEM266
ftd_ins_exc5_down_t2	TMTC4
ftd_ins_exc5_down_t2	TNKS1BP1
ftd_ins_exc5_down_t2	TNRC18
ftd_ins_exc5_down_t2	TNXB
ftd_ins_exc5_down_t2	TRIM54
ftd_ins_exc5_down_t2	TRMT44
ftd_ins_exc5_down_t2	TRNAU1AP
ftd_ins_exc5_down_t2	TSNARE1
ftd_ins_exc5_down_t2	TSPOAP1-AS1
ftd_ins_exc5_down_t2	TTC21A
ftd_ins_exc5_down_t2	TTC25
ftd_ins_exc5_down_t2	TTC8
ftd_ins_exc5_down_t2	TTTY15
ftd_ins_exc5_down_t2	TTYH1
ftd_ins_exc5_down_t2	TXNRD3
ftd_ins_exc5_down_t2	TXNRD3NB
ftd_ins_exc5_down_t2	TYSND1
ftd_ins_exc5_down_t2	U2AF1
ftd_ins_exc5_down_t2	UBOX5
ftd_ins_exc5_down_t2	UGDH-AS1
ftd_ins_exc5_down_t2	ULK4
ftd_ins_exc5_down_t2	USP10
ftd_ins_exc5_down_t2	USP2-AS1
ftd_ins_exc5_down_t2	USP4
ftd_ins_exc5_down_t2	USP40
ftd_ins_exc5_down_t2	USP42
ftd_ins_exc5_down_t2	VAC14
ftd_ins_exc5_down_t2	VASH1
ftd_ins_exc5_down_t2	VPS26C
ftd_ins_exc5_down_t2	VPS53
ftd_ins_exc5_down_t2	WDR92
ftd_ins_exc5_down_t2	WDTC1
ftd_ins_exc5_down_t2	WNK3
ftd_ins_exc5_down_t2	WTIP
ftd_ins_exc5_down_t2	XPC
ftd_ins_exc5_down_t2	XXYLT1
ftd_ins_exc5_down_t2	XYLB
ftd_ins_exc5_down_t2	YBEY
ftd_ins_exc5_down_t2	YEATS2
ftd_ins_exc5_down_t2	YY1AP1
ftd_ins_exc5_down_t2	ZBTB25
ftd_ins_exc5_down_t2	ZFP14
ftd_ins_exc5_down_t2	ZFR2
ftd_ins_exc5_down_t2	ZIM2
ftd_ins_exc5_down_t2	ZMIZ1-AS1
ftd_ins_exc5_down_t2	ZNF100
ftd_ins_exc5_down_t2	ZNF107
ftd_ins_exc5_down_t2	ZNF131
ftd_ins_exc5_down_t2	ZNF14
ftd_ins_exc5_down_t2	ZNF253
ftd_ins_exc5_down_t2	ZNF26
ftd_ins_exc5_down_t2	ZNF324
ftd_ins_exc5_down_t2	ZNF337-AS1
ftd_ins_exc5_down_t2	ZNF346
ftd_ins_exc5_down_t2	ZNF41
ftd_ins_exc5_down_t2	ZNF418
ftd_ins_exc5_down_t2	ZNF440
ftd_ins_exc5_down_t2	ZNF441
ftd_ins_exc5_down_t2	ZNF460
ftd_ins_exc5_down_t2	ZNF487
ftd_ins_exc5_down_t2	ZNF500
ftd_ins_exc5_down_t2	ZNF529-AS1
ftd_ins_exc5_down_t2	ZNF534
ftd_ins_exc5_down_t2	ZNF621
ftd_ins_exc5_down_t2	ZNF639
ftd_ins_exc5_down_t2	ZNF721
ftd_ins_exc5_down_t2	ZNF75A
ftd_ins_exc5_down_t2	ZNF777
ftd_ins_exc5_down_t2	ZNF786
ftd_ins_exc5_down_t2	ZNF821
ftd_ins_exc5_down_t2	ZNF839
ftd_ins_exc5_down_t2	ZNF865
ftd_ins_exc5_down_t2	ZNFX1
ftd_ins_exc5_down_t2	ZWILCH
ftd_ins_exc5_up_t2	SEPTIN7
ftd_ins_exc5_up_t2	AASDHPPT
ftd_ins_exc5_up_t2	AATF
ftd_ins_exc5_up_t2	ABCB7
ftd_ins_exc5_up_t2	ABCD4
ftd_ins_exc5_up_t2	ABCE1
ftd_ins_exc5_up_t2	ABHD3
ftd_ins_exc5_up_t2	AC005726.1
ftd_ins_exc5_up_t2	AC006115.3
ftd_ins_exc5_up_t2	AC006504.5
ftd_ins_exc5_up_t2	AC007262.2
ftd_ins_exc5_up_t2	AC009948.1
ftd_ins_exc5_up_t2	AC091948.1
ftd_ins_exc5_up_t2	AC092910.3
ftd_ins_exc5_up_t2	AC093157.1
ftd_ins_exc5_up_t2	AC093523.1
ftd_ins_exc5_up_t2	AC098650.1
ftd_ins_exc5_up_t2	AC104123.1
ftd_ins_exc5_up_t2	AC106779.1
ftd_ins_exc5_up_t2	AC110023.1
ftd_ins_exc5_up_t2	AC110491.1
ftd_ins_exc5_up_t2	AC124854.1
ftd_ins_exc5_up_t2	AC242426.2
ftd_ins_exc5_up_t2	AC244021.1
ftd_ins_exc5_up_t2	ACIN1
ftd_ins_exc5_up_t2	ACP6
ftd_ins_exc5_up_t2	ACSL4
ftd_ins_exc5_up_t2	ACTR3
ftd_ins_exc5_up_t2	ACTR3C
ftd_ins_exc5_up_t2	ADAL
ftd_ins_exc5_up_t2	ADAM9
ftd_ins_exc5_up_t2	ADAP1
